Category,Attribute,Price,Currency,XCH_Equivalent,NFT_Edition,Trade_Date
"Clothes","Denim Vest",0.16,"NeckCoin",0.4811,3031,"2025-12-19"
"Background","Orange Grove",0.16,"NeckCoin",0.4811,3031,"2025-12-19"
"Base","Wojak",125,"$CHIA",0.4875,1663,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,1663,"2025-12-19"
"Mouth","Teeth",125,"$CHIA",0.4875,1663,"2025-12-19"
"Face Wear","3D Glasses",125,"$CHIA",0.4875,1663,"2025-12-19"
"Head","Beer Hat",125,"$CHIA",0.4875,1663,"2025-12-19"
"Clothes","Sports Jacket",125,"$CHIA",0.4875,1663,"2025-12-19"
"Background","Chia Green",125,"$CHIA",0.4875,1663,"2025-12-19"
"Base","Alien Soyjak",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Face","Bleeding Bags",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Mouth","Screaming",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Face Wear","No Face Wear",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Head","Cowboy Hat",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Clothes","Piccolo Uniform",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Background","One Market",0.16,"NeckCoin",0.4811,3824,"2025-12-19"
"Base","Bepe Wojak",125,"$CHIA",0.4875,3929,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3929,"2025-12-19"
"Mouth","Neckbeard",125,"$CHIA",0.4875,3929,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3929,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3929,"2025-12-19"
"Clothes","El Presidente",125,"$CHIA",0.4875,3929,"2025-12-19"
"Background","Bepe Barracks",125,"$CHIA",0.4875,3929,"2025-12-19"
"Base","Alien Soyjak",125,"$CHIA",0.4875,3750,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3750,"2025-12-19"
"Mouth","Stunned",125,"$CHIA",0.4875,3750,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,3750,"2025-12-19"
"Head","No Headgear",125,"$CHIA",0.4875,3750,"2025-12-19"
"Clothes","Gopher Suit",125,"$CHIA",0.4875,3750,"2025-12-19"
"Background","Moon",125,"$CHIA",0.4875,3750,"2025-12-19"
"Base","Wojak",125,"$CHIA",0.4875,1056,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,1056,"2025-12-19"
"Mouth","Cig",125,"$CHIA",0.4875,1056,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,1056,"2025-12-19"
"Head","Super Saiyan",125,"$CHIA",0.4875,1056,"2025-12-19"
"Clothes","Roman Drip",125,"$CHIA",0.4875,1056,"2025-12-19"
"Background","$HOA",125,"$CHIA",0.4875,1056,"2025-12-19"
"Base","Soyjak",125,"$CHIA",0.4875,2197,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,2197,"2025-12-19"
"Mouth","Gold Teeth",125,"$CHIA",0.4875,2197,"2025-12-19"
"Face Wear","Clown Nose",125,"$CHIA",0.4875,2197,"2025-12-19"
"Head","Crown",125,"$CHIA",0.4875,2197,"2025-12-19"
"Clothes","Drac",125,"$CHIA",0.4875,2197,"2025-12-19"
"Background","Neo Mint",125,"$CHIA",0.4875,2197,"2025-12-19"
"Base","Alien Baddie",125,"$CHIA",0.4875,3877,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3877,"2025-12-19"
"Mouth","Sexy Lip Bite",125,"$CHIA",0.4875,3877,"2025-12-19"
"Face Wear","Aviators",125,"$CHIA",0.4875,3877,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3877,"2025-12-19"
"Clothes","SWAT Gear",125,"$CHIA",0.4875,3877,"2025-12-19"
"Background","Orange Grove",125,"$CHIA",0.4875,3877,"2025-12-19"
"Base","Bepe Baddie",125,"$CHIA",0.4875,4170,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4170,"2025-12-19"
"Mouth","Cig",125,"$CHIA",0.4875,4170,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,4170,"2025-12-19"
"Head","Construction Helmet",125,"$CHIA",0.4875,4170,"2025-12-19"
"Clothes","Sports Bra",125,"$CHIA",0.4875,4170,"2025-12-19"
"Background","Hell",125,"$CHIA",0.4875,4170,"2025-12-19"
"Base","Bepe Soyjak",125,"$CHIA",0.4875,4109,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4109,"2025-12-19"
"Mouth","Neckbeard",125,"$CHIA",0.4875,4109,"2025-12-19"
"Face Wear","Eye Patch",125,"$CHIA",0.4875,4109,"2025-12-19"
"Head","Crown",125,"$CHIA",0.4875,4109,"2025-12-19"
"Clothes","Topless",125,"$CHIA",0.4875,4109,"2025-12-19"
"Background","Moms Basement",125,"$CHIA",0.4875,4109,"2025-12-19"
"Base","Bepe Waifu",125,"$CHIA",0.4875,4128,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4128,"2025-12-19"
"Mouth","Numb",125,"$CHIA",0.4875,4128,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,4128,"2025-12-19"
"Head","Wizard Hat",125,"$CHIA",0.4875,4128,"2025-12-19"
"Clothes","Bepe Army",125,"$CHIA",0.4875,4128,"2025-12-19"
"Background","Bepe Barracks",125,"$CHIA",0.4875,4128,"2025-12-19"
"Base","Alien Wojak",125,"$CHIA",0.4875,3696,"2025-12-19"
"Face","Rekt",125,"$CHIA",0.4875,3696,"2025-12-19"
"Mouth","Smile",125,"$CHIA",0.4875,3696,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,3696,"2025-12-19"
"Head","No Headgear",125,"$CHIA",0.4875,3696,"2025-12-19"
"Clothes","Proof of Prayer",125,"$CHIA",0.4875,3696,"2025-12-19"
"Background","$HOA",125,"$CHIA",0.4875,3696,"2025-12-19"
"Base","Waifu",125,"$CHIA",0.4875,2905,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,2905,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,2905,"2025-12-19"
"Face Wear","Cool Glasses",125,"$CHIA",0.4875,2905,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,2905,"2025-12-19"
"Clothes","SWAT Gear",125,"$CHIA",0.4875,2905,"2025-12-19"
"Background","$CHIA",125,"$CHIA",0.4875,2905,"2025-12-19"
"Base","Baddie",125,"$CHIA",0.4875,3025,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3025,"2025-12-19"
"Mouth","Cig",125,"$CHIA",0.4875,3025,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3025,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3025,"2025-12-19"
"Clothes","Chia Farmer",125,"$CHIA",0.4875,3025,"2025-12-19"
"Background","Bepe Barracks",125,"$CHIA",0.4875,3025,"2025-12-19"
"Base","Bepe Soyjak",125,"$CHIA",0.4875,4087,"2025-12-19"
"Face","Rekt",125,"$CHIA",0.4875,4087,"2025-12-19"
"Mouth","Joint",125,"$CHIA",0.4875,4087,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,4087,"2025-12-19"
"Head","No Headgear",125,"$CHIA",0.4875,4087,"2025-12-19"
"Clothes","Sonic Suit",125,"$CHIA",0.4875,4087,"2025-12-19"
"Background","NYSE Pump",125,"$CHIA",0.4875,4087,"2025-12-19"
"Base","Monkey Zoo",125,"$CHIA",0.4875,3498,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3498,"2025-12-19"
"Mouth","Pipe",125,"$CHIA",0.4875,3498,"2025-12-19"
"Face Wear","Night Vision",125,"$CHIA",0.4875,3498,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3498,"2025-12-19"
"Clothes","Chia Farmer",125,"$CHIA",0.4875,3498,"2025-12-19"
"Background","Chia Farm",125,"$CHIA",0.4875,3498,"2025-12-19"
"Base","Papa Tang",125,"$CHIA",0.4875,3316,"2025-12-19"
"Face","Rekt",125,"$CHIA",0.4875,3316,"2025-12-19"
"Mouth","Pipe",125,"$CHIA",0.4875,3316,"2025-12-19"
"Face Wear","Aviators",125,"$CHIA",0.4875,3316,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3316,"2025-12-19"
"Clothes","Sports Jacket",125,"$CHIA",0.4875,3316,"2025-12-19"
"Background","White House",125,"$CHIA",0.4875,3316,"2025-12-19"
"Base","Soyjak",125,"$CHIA",0.4875,2176,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,2176,"2025-12-19"
"Mouth","Numb",125,"$CHIA",0.4875,2176,"2025-12-19"
"Face Wear","Aviators",125,"$CHIA",0.4875,2176,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,2176,"2025-12-19"
"Clothes","Viking Armor",125,"$CHIA",0.4875,2176,"2025-12-19"
"Background","Orange Grove",125,"$CHIA",0.4875,2176,"2025-12-19"
"Base","Papa Tang",125,"$CHIA",0.4875,3379,"2025-12-19"
"Face","Rekt",125,"$CHIA",0.4875,3379,"2025-12-19"
"Mouth","Pizza",125,"$CHIA",0.4875,3379,"2025-12-19"
"Face Wear","MOG Glasses",125,"$CHIA",0.4875,3379,"2025-12-19"
"Head","Construction Helmet",125,"$CHIA",0.4875,3379,"2025-12-19"
"Clothes","Topless",125,"$CHIA",0.4875,3379,"2025-12-19"
"Background","One Market",125,"$CHIA",0.4875,3379,"2025-12-19"
"Base","Monkey Zoo",125,"$CHIA",0.4875,3589,"2025-12-19"
"Face","Rugged",125,"$CHIA",0.4875,3589,"2025-12-19"
"Mouth","Pipe",125,"$CHIA",0.4875,3589,"2025-12-19"
"Face Wear","Wizard Glasses",125,"$CHIA",0.4875,3589,"2025-12-19"
"Head","Crown",125,"$CHIA",0.4875,3589,"2025-12-19"
"Clothes","Suit",125,"$CHIA",0.4875,3589,"2025-12-19"
"Background","Rainforest",125,"$CHIA",0.4875,3589,"2025-12-19"
"Base","Papa Tang",125,"$CHIA",0.4875,3446,"2025-12-19"
"Face","Bleeding Bags",125,"$CHIA",0.4875,3446,"2025-12-19"
"Mouth","Pipe",125,"$CHIA",0.4875,3446,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3446,"2025-12-19"
"Head","Military Beret",125,"$CHIA",0.4875,3446,"2025-12-19"
"Clothes","Viking Armor",125,"$CHIA",0.4875,3446,"2025-12-19"
"Background","Bepe Barracks",125,"$CHIA",0.4875,3446,"2025-12-19"
"Base","Baddie",125,"$CHIA",0.4875,3076,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3076,"2025-12-19"
"Mouth","Sexy Lip Bite",125,"$CHIA",0.4875,3076,"2025-12-19"
"Face Wear","3D Glasses",125,"$CHIA",0.4875,3076,"2025-12-19"
"Head","Mermaid Waves",125,"$CHIA",0.4875,3076,"2025-12-19"
"Clothes","Pepe Suit",125,"$CHIA",0.4875,3076,"2025-12-19"
"Background","Chia Farm",125,"$CHIA",0.4875,3076,"2025-12-19"
"Base","Alien Wojak",125,"$CHIA",0.4875,3691,"2025-12-19"
"Face","Rekt",125,"$CHIA",0.4875,3691,"2025-12-19"
"Mouth","Joint",125,"$CHIA",0.4875,3691,"2025-12-19"
"Face Wear","Cyber Shades",125,"$CHIA",0.4875,3691,"2025-12-19"
"Head","Devil Horns",125,"$CHIA",0.4875,3691,"2025-12-19"
"Clothes","Leather Jacket",125,"$CHIA",0.4875,3691,"2025-12-19"
"Background","Moon",125,"$CHIA",0.4875,3691,"2025-12-19"
"Base","Alien Waifu",125,"$CHIA",0.4875,3837,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3837,"2025-12-19"
"Mouth","Joint",125,"$CHIA",0.4875,3837,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3837,"2025-12-19"
"Head","Construction Helmet",125,"$CHIA",0.4875,3837,"2025-12-19"
"Clothes","Denim Vest",125,"$CHIA",0.4875,3837,"2025-12-19"
"Background","Hell",125,"$CHIA",0.4875,3837,"2025-12-19"
"Base","Bepe Baddie",125,"$CHIA",0.4875,4186,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4186,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,4186,"2025-12-19"
"Face Wear","Cyber Shades",125,"$CHIA",0.4875,4186,"2025-12-19"
"Head","Power Bob",125,"$CHIA",0.4875,4186,"2025-12-19"
"Clothes","School Uniform",125,"$CHIA",0.4875,4186,"2025-12-19"
"Background","$BEPE",125,"$CHIA",0.4875,4186,"2025-12-19"
"Base","Alien Baddie",125,"$CHIA",0.4875,3883,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3883,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,3883,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3883,"2025-12-19"
"Head","Vixen Waves",125,"$CHIA",0.4875,3883,"2025-12-19"
"Clothes","Sports Bra",125,"$CHIA",0.4875,3883,"2025-12-19"
"Background","Moon",125,"$CHIA",0.4875,3883,"2025-12-19"
"Base","Bepe Waifu",125,"$CHIA",0.4875,4117,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4117,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,4117,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,4117,"2025-12-19"
"Head","Vixen Waves",125,"$CHIA",0.4875,4117,"2025-12-19"
"Clothes","Bepe Army",125,"$CHIA",0.4875,4117,"2025-12-19"
"Background","Bepe Barracks",125,"$CHIA",0.4875,4117,"2025-12-19"
"Base","Alien Waifu",125,"$CHIA",0.4875,3843,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3843,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,3843,"2025-12-19"
"Face Wear","Aviators",125,"$CHIA",0.4875,3843,"2025-12-19"
"Head","Mermaid Waves",125,"$CHIA",0.4875,3843,"2025-12-19"
"Clothes","Prom Dress",125,"$CHIA",0.4875,3843,"2025-12-19"
"Background","Moon",125,"$CHIA",0.4875,3843,"2025-12-19"
"Base","Bepe Waifu",125,"$CHIA",0.4875,4122,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,4122,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,4122,"2025-12-19"
"Face Wear","Cool Glasses",125,"$CHIA",0.4875,4122,"2025-12-19"
"Head","Mermaid Waves",125,"$CHIA",0.4875,4122,"2025-12-19"
"Clothes","Bepe Suit",125,"$CHIA",0.4875,4122,"2025-12-19"
"Background","Nesting Grounds",125,"$CHIA",0.4875,4122,"2025-12-19"
"Base","Wojak",125,"$CHIA",0.4875,69,"2025-12-19"
"Face","Rugged",125,"$CHIA",0.4875,69,"2025-12-19"
"Mouth","Numb",125,"$CHIA",0.4875,69,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,69,"2025-12-19"
"Head","Viking Helmet",125,"$CHIA",0.4875,69,"2025-12-19"
"Clothes","Viking Armor",125,"$CHIA",0.4875,69,"2025-12-19"
"Background","Pirate Ship",125,"$CHIA",0.4875,69,"2025-12-19"
"Base","Alien Baddie",125,"$CHIA",0.4875,3885,"2025-12-19"
"Face","Classic",125,"$CHIA",0.4875,3885,"2025-12-19"
"Mouth","Glossed Lips",125,"$CHIA",0.4875,3885,"2025-12-19"
"Face Wear","No Face Wear",125,"$CHIA",0.4875,3885,"2025-12-19"
"Head","No Headgear",125,"$CHIA",0.4875,3885,"2025-12-19"
"Clothes","Sports Bra",125,"$CHIA",0.4875,3885,"2025-12-19"
"Background","Moon",125,"$CHIA",0.4875,3885,"2025-12-19"
"Base","Papa Tang",22000,"BEPE",448.8000,3381,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3381,"2025-12-19"
"Mouth","Numb",22000,"BEPE",448.8000,3381,"2025-12-19"
"Face Wear","3D Glasses",22000,"BEPE",448.8000,3381,"2025-12-19"
"Head","Headphones",22000,"BEPE",448.8000,3381,"2025-12-19"
"Clothes","Topless",22000,"BEPE",448.8000,3381,"2025-12-19"
"Background","Hot Coral",22000,"BEPE",448.8000,3381,"2025-12-19"
"Base","Alien Wojak",22000,"BEPE",448.8000,3703,"2025-12-19"
"Face","Rekt",22000,"BEPE",448.8000,3703,"2025-12-19"
"Mouth","Numb",22000,"BEPE",448.8000,3703,"2025-12-19"
"Face Wear","Matrix Lenses",22000,"BEPE",448.8000,3703,"2025-12-19"
"Head","Piccolo Turban",22000,"BEPE",448.8000,3703,"2025-12-19"
"Clothes","Piccolo Uniform",22000,"BEPE",448.8000,3703,"2025-12-19"
"Background","Matrix",22000,"BEPE",448.8000,3703,"2025-12-19"
"Base","Bepe Soyjak",22000,"BEPE",448.8000,4099,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,4099,"2025-12-19"
"Mouth","Smile",22000,"BEPE",448.8000,4099,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,4099,"2025-12-19"
"Head","Super Saiyan",22000,"BEPE",448.8000,4099,"2025-12-19"
"Clothes","Super Saiyan Uniform",22000,"BEPE",448.8000,4099,"2025-12-19"
"Background","Heaven",22000,"BEPE",448.8000,4099,"2025-12-19"
"Base","Alien Soyjak",22000,"BEPE",448.8000,3752,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3752,"2025-12-19"
"Mouth","Copium Mask",22000,"BEPE",448.8000,3752,"2025-12-19"
"Face Wear","Cyber Shades",22000,"BEPE",448.8000,3752,"2025-12-19"
"Head","Crown",22000,"BEPE",448.8000,3752,"2025-12-19"
"Clothes","Ninja Turtle Fit",22000,"BEPE",448.8000,3752,"2025-12-19"
"Background","One Market",22000,"BEPE",448.8000,3752,"2025-12-19"
"Base","Alien Wojak",22000,"BEPE",448.8000,3682,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3682,"2025-12-19"
"Mouth","Vampire Teeth",22000,"BEPE",448.8000,3682,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,3682,"2025-12-19"
"Head","Headphones",22000,"BEPE",448.8000,3682,"2025-12-19"
"Clothes","Drac",22000,"BEPE",448.8000,3682,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,3682,"2025-12-19"
"Base","Alien Soyjak",22000,"BEPE",448.8000,3731,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3731,"2025-12-19"
"Mouth","Stache",22000,"BEPE",448.8000,3731,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,3731,"2025-12-19"
"Head","No Headgear",22000,"BEPE",448.8000,3731,"2025-12-19"
"Clothes","El Presidente",22000,"BEPE",448.8000,3731,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,3731,"2025-12-19"
"Base","Alien Baddie",22000,"BEPE",448.8000,3873,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3873,"2025-12-19"
"Mouth","Smile",22000,"BEPE",448.8000,3873,"2025-12-19"
"Face Wear","Clown Nose",22000,"BEPE",448.8000,3873,"2025-12-19"
"Head","Clown",22000,"BEPE",448.8000,3873,"2025-12-19"
"Clothes","Suit",22000,"BEPE",448.8000,3873,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,3873,"2025-12-19"
"Base","Alien Soyjak",22000,"BEPE",448.8000,3747,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3747,"2025-12-19"
"Mouth","Screaming",22000,"BEPE",448.8000,3747,"2025-12-19"
"Face Wear","Fake It Mask",22000,"BEPE",448.8000,3747,"2025-12-19"
"Head","No Headgear",22000,"BEPE",448.8000,3747,"2025-12-19"
"Clothes","Firefighter Uniform",22000,"BEPE",448.8000,3747,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,3747,"2025-12-19"
"Base","Alien Waifu",22000,"BEPE",448.8000,3844,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3844,"2025-12-19"
"Mouth","Copium Mask",22000,"BEPE",448.8000,3844,"2025-12-19"
"Face Wear","3D Glasses",22000,"BEPE",448.8000,3844,"2025-12-19"
"Head","Military Beret",22000,"BEPE",448.8000,3844,"2025-12-19"
"Clothes","Sports Bra",22000,"BEPE",448.8000,3844,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,3844,"2025-12-19"
"Base","Waifu",22000,"BEPE",448.8000,2810,"2025-12-20"
"Face","Terminator",22000,"BEPE",448.8000,2810,"2025-12-20"
"Mouth","Smile",22000,"BEPE",448.8000,2810,"2025-12-20"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,2810,"2025-12-20"
"Head","Tiara",22000,"BEPE",448.8000,2810,"2025-12-20"
"Clothes","God's Robe",22000,"BEPE",448.8000,2810,"2025-12-20"
"Background","Orange Grove",22000,"BEPE",448.8000,2810,"2025-12-20"
"Base","Papa Tang",22000,"BEPE",448.8000,3242,"2025-12-19"
"Face","Rugged",22000,"BEPE",448.8000,3242,"2025-12-19"
"Mouth","Screaming",22000,"BEPE",448.8000,3242,"2025-12-19"
"Face Wear","VR Headset",22000,"BEPE",448.8000,3242,"2025-12-19"
"Head","Beer Hat",22000,"BEPE",448.8000,3242,"2025-12-19"
"Clothes","Born to Ride",22000,"BEPE",448.8000,3242,"2025-12-19"
"Background","Route 66",22000,"BEPE",448.8000,3242,"2025-12-19"
"Base","Alien Wojak",22000,"BEPE",448.8000,3730,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3730,"2025-12-19"
"Mouth","Smile",22000,"BEPE",448.8000,3730,"2025-12-19"
"Face Wear","Laser Eyes",22000,"BEPE",448.8000,3730,"2025-12-19"
"Head","Piccolo Turban",22000,"BEPE",448.8000,3730,"2025-12-19"
"Clothes","Sports Jacket",22000,"BEPE",448.8000,3730,"2025-12-19"
"Background","Silicon Data Center",22000,"BEPE",448.8000,3730,"2025-12-19"
"Base","Baddie",22000,"BEPE",448.8000,3047,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3047,"2025-12-19"
"Mouth","Gold Teeth",22000,"BEPE",448.8000,3047,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,3047,"2025-12-19"
"Head","Devil Horns",22000,"BEPE",448.8000,3047,"2025-12-19"
"Clothes","God's Robe",22000,"BEPE",448.8000,3047,"2025-12-19"
"Background","Hell",22000,"BEPE",448.8000,3047,"2025-12-19"
"Base","Soyjak",22000,"BEPE",448.8000,2022,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,2022,"2025-12-19"
"Mouth","Screaming",22000,"BEPE",448.8000,2022,"2025-12-19"
"Face Wear","Laser Eyes",22000,"BEPE",448.8000,2022,"2025-12-19"
"Head","Pirate Hat",22000,"BEPE",448.8000,2022,"2025-12-19"
"Clothes","God's Robe",22000,"BEPE",448.8000,2022,"2025-12-19"
"Background","Mellow Yellow",22000,"BEPE",448.8000,2022,"2025-12-19"
"Base","Wojak",22000,"BEPE",448.8000,338,"2025-12-19"
"Face","Rekt",22000,"BEPE",448.8000,338,"2025-12-19"
"Mouth","Numb",22000,"BEPE",448.8000,338,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,338,"2025-12-19"
"Head","Construction Helmet",22000,"BEPE",448.8000,338,"2025-12-19"
"Clothes","God's Robe",22000,"BEPE",448.8000,338,"2025-12-19"
"Background","Heaven",22000,"BEPE",448.8000,338,"2025-12-19"
"Base","Bepe Waifu",22000,"BEPE",448.8000,4135,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,4135,"2025-12-19"
"Mouth","Sexy Lip Bite",22000,"BEPE",448.8000,4135,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,4135,"2025-12-19"
"Head","Crown",22000,"BEPE",448.8000,4135,"2025-12-19"
"Clothes","Sports Bra",22000,"BEPE",448.8000,4135,"2025-12-19"
"Background","Matrix",22000,"BEPE",448.8000,4135,"2025-12-19"
"Base","Bepe Wojak",22000,"BEPE",448.8000,3928,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,3928,"2025-12-19"
"Mouth","Pipe",22000,"BEPE",448.8000,3928,"2025-12-19"
"Face Wear","MOG Glasses",22000,"BEPE",448.8000,3928,"2025-12-19"
"Head","Spikes",22000,"BEPE",448.8000,3928,"2025-12-19"
"Clothes","Drac",22000,"BEPE",448.8000,3928,"2025-12-19"
"Background","Matrix",22000,"BEPE",448.8000,3928,"2025-12-19"
"Base","Bepe Soyjak",22000,"BEPE",448.8000,4030,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,4030,"2025-12-19"
"Mouth","Joint",22000,"BEPE",448.8000,4030,"2025-12-19"
"Face Wear","Cyber Shades",22000,"BEPE",448.8000,4030,"2025-12-19"
"Head","Super Saiyan",22000,"BEPE",448.8000,4030,"2025-12-19"
"Clothes","Bepe Army",22000,"BEPE",448.8000,4030,"2025-12-19"
"Background","Moon",22000,"BEPE",448.8000,4030,"2025-12-19"
"Base","Monkey Zoo",22000,"BEPE",448.8000,3545,"2025-12-19"
"Face","Bleeding Bags",22000,"BEPE",448.8000,3545,"2025-12-19"
"Mouth","Cohiba",22000,"BEPE",448.8000,3545,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,3545,"2025-12-19"
"Head","Headphones",22000,"BEPE",448.8000,3545,"2025-12-19"
"Clothes","Ronin",22000,"BEPE",448.8000,3545,"2025-12-19"
"Background","Sky Shock Blue",22000,"BEPE",448.8000,3545,"2025-12-19"
"Base","Alien Soyjak",22000,"BEPE",448.8000,3787,"2025-12-20"
"Face","Terminator",22000,"BEPE",448.8000,3787,"2025-12-20"
"Mouth","Teeth",22000,"BEPE",448.8000,3787,"2025-12-20"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,3787,"2025-12-20"
"Head","Propeller Hat",22000,"BEPE",448.8000,3787,"2025-12-20"
"Clothes","Piccolo Uniform",22000,"BEPE",448.8000,3787,"2025-12-20"
"Background","Rainforest",22000,"BEPE",448.8000,3787,"2025-12-20"
"Base","Bepe Baddie",22000,"BEPE",448.8000,4169,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,4169,"2025-12-19"
"Mouth","Glossed Lips",22000,"BEPE",448.8000,4169,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,4169,"2025-12-19"
"Head","Crown",22000,"BEPE",448.8000,4169,"2025-12-19"
"Clothes","Bepe Army",22000,"BEPE",448.8000,4169,"2025-12-19"
"Background","Bepe Barracks",22000,"BEPE",448.8000,4169,"2025-12-19"
"Base","Bepe Waifu",22000,"BEPE",448.8000,4142,"2025-12-19"
"Face","Classic",22000,"BEPE",448.8000,4142,"2025-12-19"
"Mouth","Glossed Lips",22000,"BEPE",448.8000,4142,"2025-12-19"
"Face Wear","No Face Wear",22000,"BEPE",448.8000,4142,"2025-12-19"
"Head","Tiara",22000,"BEPE",448.8000,4142,"2025-12-19"
"Clothes","Vintage Dress",22000,"BEPE",448.8000,4142,"2025-12-19"
"Background","One Market",22000,"BEPE",448.8000,4142,"2025-12-19"
"Base","Bepe Wojak",22000,"BEPE",448.8000,4007,"2025-12-20"
"Face","Classic",22000,"BEPE",448.8000,4007,"2025-12-20"
"Mouth","Neckbeard",22000,"BEPE",448.8000,4007,"2025-12-20"
"Face Wear","Night Vision",22000,"BEPE",448.8000,4007,"2025-12-20"
"Head","Beer Hat",22000,"BEPE",448.8000,4007,"2025-12-20"
"Clothes","Tee",22000,"BEPE",448.8000,4007,"2025-12-20"
